entrezID	symbol
100505557	GSTM1L
100505564	LOC100505564
100505564	
100505566	LINC00578
100505570	LOC100505570
100505570	
100505573	LINC00984
100505573	INAFM2
100505573	OGU1
100505576	LINC00672
100505583	LINC00838
100505585	LOC100505585
100505585	ARHGEF1
100505588	LOC100505588
100505588	
100505591	LRRC3C
100505592	LOC100505592
100505592	GAPLINC
100505592	LINC01540
100505592	
100505609	LOC100505609
100505609	LINC02053
100505609	
100505616	LOC100505616
100505616	SNHG21
100505616	FSD2-AS1
100505616	SCARNA15HG
100505616	
100505619	LINC00919
100505622	LOC100505622
100505622	
100505624	LOC100505624
100505624	GTF3C2-AS1
100505624	
100505625	LOC100505625
100505625	LINC02102
100505625	
100505633	LOC100505633
100505633	LINC01133
100505635	LOC100505635
100505635	
100505636	LINC01024
100505636	MALINC1
100505636	MA-linc1
100505641	FGD5-AS1
100505642	LOC100505642
100505645	LOC100505645
100505648	RAD51-AS1
100505648	TODRA
100505651	LOC100505651
100505658	LOC100505658
100505658	
100505659	LINC00967
100505663	LOC100505663
100505663	LINC01370
100505663	HI-LNC25
100505663	HILNC25
100505663	
100505664	LOC100505664
100505664	
100505666	LOC100505666
100505666	DCST1-AS1
100505666	
100505676	LOC100505676
100505676	RRS1-AS1
100505676	
100505678	STARD4-AS1
100505679	LOC100505679
100505679	UBE2Q2L
100505681	NAPA-AS1
100505683	LOC100505683
100505683	LINC01431
100505683	
100505685	LOC100505685
100505685	
100505687	LINC00888
100505690	LOC100505690
100505692	FTO-IT1
100505694	LOC100505694
100505696	SH3BP5-AS1
100505702	LOC100505702
100505702	LINC01094
100505704	ATP5G1P6
100505710	LOC101928956
100505710	LOC100505710
100505710	
100505711	LOC100505711
100505715	LOC100505715
100505715	
100505716	LOC100505716
100505716	
100505718	LOC100505718
100505718	LINC01592
100505718	
100505724	KRTAP9-7
100505724	KAP9.7
100505724	KRTAP9L1
100505724	
100505727	LOC100505727
100505735	LOC100505735
100505735	
100505736	LOC100505736
100505738	MIR4458HG
100505739	LOC100505739
100505739	LINC01603
100505739	
100505741	SPATA1
100505741	SP-2
100505741	SPAP1
100505746	ITGB2-AS1
100505753	KRTAP16-1
100505753	KAP16.1
100505755	MTND5P28
100505761	LOC100505761
100505761	RPARP-AS1
100505761	
100505767	LOC100505767
100505767	SPDYE18
100505767	SPDYE16
100505768	LOC100505768
100505768	LINC01364
100505768	
100505771	LOC100505771
100505771	MHENCR
100505771	
100505774	LOC100505774
100505774	
100505776	LOC100505776
100505776	LINC01541
100505776	UTAT39
100505776	
100505782	LOC100505782
100505782	
100505783	OSER1-AS1
100505784	LOC100505784
100505784	
100505786	LOC100505786
100505788	LOC100505788
100505794	LOC100505794
100505794	
100505795	LOC100505795
100505795	
100505797	LOC100505797
100505797	
100505798	LOC100505798
100505806	SNHG18
100505811	LOC100505811
100505811	LINC02148
100505811	HNCAT21
100505811	
100505812	LOC100505812
100505812	CARD8-AS1
100505812	
100505817	LOC100505817
100505817	
100505824	LOC100506011
100505824	LOC100505824
100505824	
100505826	STK4-AS1
100505832	PROX1-AS1
100505835	LOC100505835
100505835	LINC01532
100505835	
100505839	SH3PXD2A-AS1
100505841	LOC100505841
100505845	ROPN1L-AS1
100505851	LOC100505851
100505851	
100505852	ZNF355P
100505852	PRED65
100505852	ZNF834
100505853	LOC100505853
100505853	LINC01898
100505853	
100505854	RSBN1L-AS1
100505854	APTR
100505855	LOC100505855
100505855	EIF1P1
100505862	LOC100505862
100505865	LINC00920
100505869	CCDC147-AS1
100505869	CFAP58-AS1
100505875	LOC100505875
100505875	LINC01088
100505876	LOC100505876
100505876	CEBPZOS
100505876	CEBPZ-AS1
100505876	LOC105374463
100505877	UBE2E2-AS1
100505878	LOC100505878
100505878	LINC02059
100505878	
100505879	KIF25-AS1
100505879	C6orf54
100505879	HGC6.1.1
100505879	NCRNA00300
100505881	MAGI2-AS3
100505887	LOC100505887
100505887	LINC01672
100505887	
100505890	SORCS3-AS1
100505892	CCNB1IP1P2
100505893	SLIT2-IT1
100505894	TMEM161B-AS1
100505894	linc-POLR3G-8
100505902	LOC100505902
100505902	
100505909	LOC100505909
100505909	
100505912	LOC100505912
100505913	LINC00972
100505918	LOC100505918
100505918	
100505919	CFL1P7
100505920	LOC100505920
100505920	LINC02036
100505920	
100505921	LOC100505921
100505921	
100505929	C21orf37
100505929	LINC01549
100505933	ADD3-AS1
100505938	LOC100505938
100505938	
100505940	LOC100505940
100505940	
100505942	LOC100505942
100505945	BTF3L4P1
100505946	LOC100505946
100505946	
100505948	LOC100505948
100505948	LINC02184
100505948	
100505953	CICP23
100505964	LOC100505964
100505964	LINC01304
100505964	
100505967	LINC00645
100505975	ENO1-AS1
100505978	LOC100505978
100505978	
100505982	LOC100505982
100505982	UBE2V1P13
100505983	LOC100505983
100505983	
100505984	LOC100505984
100505984	LINC02478
100505984	ITGB6
100505985	LOC100505985
100505985	
100505989	LOC100505989
100505989	SMIM31
100505989	LINC01207
100505989	
100505992	LOC100505992
100505993	TMEM210
100505994	LUCAT1
100505994	SCAL1
100505995	LOC100505995
100505996	LINC00403
100505996	SOX1-OT
100506000	LOC100506000
100506000	HSPE1P5
100506007	LOC100506007
100506007	RTCA-AS1
100506007	
100506011	
100506012	PPP5D1
100506013	LOC100506013
100506013	APELA
100506013	ELA
100506013	Ende
100506013	tdl
100506013	
100506014	
100506016	LOC100506016
100506022	LOC100506022
100506023	LOC100506023
100506025	ISPD-AS1
100506033	PTOV1-AS1
100506035	LINC00989
100506036	LOC100506036
100506036	CNNM3-DT
100506036	
100506038	LOC100506038
100506039	HMGB3P8
100506043	LOC100506043
100506046	GAS5-AS1
100506047	LOC100506047
100506047	LOC101929763
100506047	
100506049	LRRC72
100506050	LINC01005
100506054	LOC100506054
100506054	RNASEH1-AS1
100506055	LOC100506055
100506058	LOC100506058
100506058	EIF5A2P1
100506060	LOC100506060
100506060	SMG1P7
100506060	
100506061	BTF3L4P4
100506068	DACT3-AS1
100506070	RBFADN
100506071	LOC100506071
100506071	
100506076	LOC100506076
100506076	
100506080	HMGA1P4
100506082	LOC100506082
100506082	
100506083	LOC100506083
100506083	
100506084	ARL17B
100506084	ARL17
100506084	ARL17A
100506084	
100506085	LOC100506085
100506085	LINC02275
100506085	
100506088	LOC100506088
100506098	LOC100506098
100506098	
100506099	LOC100506099
100506100	LOC100506100
100506100	
100506102	LOC100506102
100506102	
100506103	LOC100506103
100506107	LOC100506107
100506107	LINC02382
100506107	
100506108	SIX3-AS1
100506108	SIX3OS
100506113	LOC100506113
100506113	
100506114	LOC100506114
100506114	
100506115	LOC100506115
100506115	SMIM25
100506115	LINC01272
100506119	LOC100506119
100506119	LINC01503
100506122	LOC100506122
100506122	LINC02431
100506122	
100506123	LOC100506123
100506123	
100506124	LOC100506124
100506124	TTC21B
100506125	LOC100506125
100506125	
100506126	LINC00867
100506127	LOC100506127
100506127	LOC101928749
100506127	
100506133	LOC100506133
100506134	LOC100506134
100506134	TTC21B-AS1
100506136	
100506144	ZMYM6NB
100506144	TMEM35B
100506157	LOC100506157
100506157	SRP54-AS1
100506161	LOC100506161
100506161	TAF1A-AS1
100506161	
100506164	HSFX1
100506164	LW-1
100506164	HSFX2
100506164	
100506169	MTND5P11
100506172	LOC100506172
100506172	LINC01568
100506172	
100506175	LOC100506175
100506175	
100506178	LOC100506178
100506178	
100506190	LINC00963
100506195	LARGE-AS1
100506205	TMEM185AP1
100506205	FAM11C
100506205	TMEM185AL
100506207	LOC100506207
100506207	
100506211	MIR210HG
100506215	PAXBP1-AS1
100506215	GCFC1-AS1
100506216	LOC100506216
100506216	
100506217	LOC100506217
100506217	
100506224	LOC100506224
100506229	LOC100506229
100506229	LINC01093
100506233	RAB30-AS1
100506235	LOC100506235
100506235	
100506236	LOC100506236
100506237	NKX2-1-AS1
100506238	LOC100506238
100506238	
100506241	LOC100506241
100506241	LL22NC01-81G9.3
100506241	
100506243	KRBOX1
100506244	SUMO2P8
100506246	REXO1L9P
100506248	LOC100506248
100506248	PTMA
100506253	LOC100506253
100506258	LOC100506258
100506258	
100506271	LOC100506271
100506271	
100506272	LOC100506272
100506272	LINC02492
100506272	
100506274	LOC100506274
100506274	
100506276	LOC100506276
100506281	LOC100506281
100506281	
100506282	LOC100506282
100506282	
100506286	LOC100506286
100506286	TBC1D8-AS1
100506286	
100506289	LOC100506289
100506289	
100506299	LOC100506299
100506299	LOC101929606
100506299	ID2-AS1
100506299	
100506302	LOC100506302
100506302	
100506305	LINC00958
100506311	HOTAIRM1
100506311	HOXA-AS1
100506311	HOXA1-AS1
100506311	NCRNA00179
100506314	LOC100506314
100506314	
100506317	LOC100506317
100506319	LOC100506319
100506319	LINC01988
100506321	LOC100506321
100506321	
100506325	LOC100506325
100506325	SP2-AS1
100506325	
100506328	LOC100506328
100506328	LINC01127
100506330	WBP1LP2
100506334	LINC00649
100506343	LOC100506343
100506343	FAM212B-AS1
100506351	LOC100506351
100506351	
100506358	LOC100506358
100506365	LOC100506365
100506365	OTUD6B-AS1
100506365	GS1-251I9.4
100506365	
100506368	LOC100506368
100506368	
100506371	LOC100506371
100506371	LINC02091
100506371	
100506373	LOC100506373
100506373	
100506374	LOC100506374
100506374	EDDM13
100506374	
100506376	TTLL10-AS1
100506377	LINC00973
100506379	LOC100506379
100506379	
100506380	LINC01006
100506380	C7orf13
100506380	MY040
100506384	LOC100506384
100506384	
100506385	LOC100506385
100506385	LINC01426
100506385	lincRNA-uc002yug.2
100506385	
100506388	LOC100506388
100506388	
100506390	LOC100506390
100506390	RAP1BP1
100506392	LOC100506392
100506392	SLC16A1-AS1
100506393	LOC100506393
100506393	LINC02398
100506393	
100506394	GAS6-AS2
100506400	LOC100506400
100506403	LOC100506403
100506403	RUNX1
100506405	LOC100506405
100506405	
100506406	LOC100506406
100506406	
100506409	ELOVL2-AS1
100506411	LOC100506411
100506411	
100506412	LINC00871
100506413	DOCK4-AS1
100506421	LOC100506421
100506421	LINC01158
100506421	PANTR1
100506421	linc-Brn1a
100506421	linc-POU3F3
100506422	LOC100506422
100506424	UBE2L2
100506428	CBR3-AS1
100506428	PlncRNA-1
100506428	PlncRNA1
100506433	LINC00648
100506436	SPAG5-AS1
100506443	ITPKB-IT1
100506444	LOC100506444
100506444	
100506446	LOC100506446
100506446	
100506451	RASSF8-AS1
100506457	LOC101926919
100506457	LOC100506457
100506457	MIR3681HG
100506457	
100506462	SRD5A3-AS1
100506465	LOC100506465
100506465	LINC01234
100506465	LCAL84
100506465	onco-lncRNA-32
100506465	
100506469	LOC100506469
100506469	TMEM147-AS1
100506469	
100506470	LOC100506470
100506470	LINC01718
100506470	
100506472	LOC100506472
100506473	LOC100506473
100506474	LOC100506474
100506474	
100506475	EGFLAM-AS2
100506476	LOC100506476
100506476	
100506489	LOC100506489
100506489	
100506492	DSCAM-AS1
100506492	M41
100506495	LIFR-AS1
100506496	LOC100506496
100506496	
100506497	LOC100506497
100506497	
100506498	LOC100506498
100506498	LINC02274
100506498	
100506499	
100506504	LOC100506504
100506504	PRKCZ-AS1
100506504	LOC100294391
100506516	LOC100506516
100506516	LINC01176
100506516	
100506526	LOC100506526
100506526	C5orf64-AS1
100506526	
100506527	LINC01007
100506530	LOC100506530
100506530	LINC02349
100506530	
100506532	LOC100506532
100506532	
100506538	LOC100506538
100506538	NDUFAF6
100506540	SPTY2D1-AS1
100506542	TCONS_00024492
100506542	LINC01082
100506548	LOC100506548
100506551	LOC100506551
100506551	
100506555	PVRL3-AS1
100506555	NECTIN3-AS1
100506557	LOC100506557
100506557	
100506558	LOC100506558
100506558	MATN2
100506563	LOC100506563
100506563	LOC105373546
100506563	
100506564	THEGL
100506564	LOC101928785
100506569	LOC100506569
100506571	LOC100506571
100506574	SNRPGP9
100506576	LOC100506576
100506578	LOC100506578
100506581	C16orf95
100506585	LOC100506585
100506585	
100506595	HMGB1P40
100506596	LOC100506596
100506599	PPP1R26-AS1
100506606	LOC100506606
100506606	
100506622	LINC00540
100506622	
100506627	DCDC1
100506633	LOC100506633
100506634	LOC100506634
100506634	
100506637	PRKAR2A-AS1
100506639	LOC100506639
100506639	ZNF131
100506649	PXN-AS1
100506649	EyeLinc4
100506650	C17orf112
100506654	LOC100506654
100506655	LOC100506655
100506655	LCMT1-AS2
100506655	
100506658	OCLN
100506658	BLCPMG
100506658	PPP1R115
100506658	PTORCH1
100506660	DDX11-AS1
100506660	CONCR
100506664	LOC100506664
100506668	DYNLL1-AS1
100506668	NRAV
100506668	DYNLL1AS1
100506672	LOC100506672
100506674	LOC100506674
100506674	MRPS30-DT
100506674	BRCAT54
100506674	
100506675	LOC100506675
100506675	
100506677	AA06
100506677	AA02
100506677	AA04
100506677	AA05
100506677	
100506679	LOC100506679
100506679	
100506680	SACS-AS1
100506681	JARID2-AS1
100506682	LOC100506682
100506682	
100506685	STMN1P1
100506686	IQCH-AS1
100506688	LOC100506688
100506688	
100506691	LOC100506691
100506691	
100506696	PCAT6
100506696	KDM5B-AS1
100506696	ncRNA-a2
100506696	PCAN-R1
100506696	KDM5BAS1
100506696	onco-lncRNA-96
100506697	LINC00327
100506697	NCRNA00327
100506700	LOC100506700
100506700	LINC02308
100506700	
100506706	CICP19
100506710	LOC100506710
100506710	EBLN3P
100506710	EBLN3
100506710	
100506712	HNRNPA1P5
100506713	LOC100506713
100506713	ALOX12-AS1
100506714	LOC100506714
100506714	NUP50-AS1
100506714	
100506715	LOC100506715
100506715	PNKDP1
100506718	LOC100506718
100506718	FLRT2
100506721	MTND1P36
100506723	TMSB10P1
100506724	LINC00901
100506724	LSAMP-AS4
100506724	TCONS_00005428
100506725	LOC100506725
100506725	
100506730	LOC100506730
100506731	LOC100506731
100506731	
100506733	FAM170B-AS1
100506734	LOC100506734
100506734	IMMP1LP2
100506736	SLFN12L
100506737	LOC100506737
100506737	LINC01589
100506737	TCONS_00029353
100506737	
100506742	CASP12
100506742	CASP-12
100506742	CASP12P1
100506746	LOC100506746
100506746	AFF1-AS1
100506746	C4orf36
100506747	LOC100506747
100506747	
100506749	AGAP1-IT1
100506753	LOC100506753
100506753	LOC100996457
100506753	AZIN1-AS1
100506753	
100506755	MIR497HG
100506755	MIR195HG
100506757	LINC00629
100506757	LINC00629A
100506757	LINC00629B
100506757	LINC00629C
100506757	LINC00629D
100506759	OR7E37P
100506759	hg533
100506759	OR7E48P
100506759	OST193
100506759	OR7E36P
100506765	IGSF11-AS1
100506769	C10orf71-AS1
100506775	LOC100506775
100506775	LINC01353
100506776	TRG-AS1
100506776	TCRGV
100506779	BZRAP1-AS1
100506779	TSPOAP1-AS1
100506783	HOXD-AS2
100506787	LOC100506787
100506787	LINC01543
100506790	LOC100506790
100506790	
100506791	LOC100506791
100506791	LINC01511
100506791	
100506792	LOC100506792
100506795	LOC100506795
100506795	LINC01354
100506795	
100506797	LOC100506797
100506797	
100506801	LOC100506801
100506801	
100506804	LOC100506804
100506804	
100506810	LOC100506810
100506810	LINC01132
100506811	LOC100506811
100506826	MYLK-AS1
100506826	LOC101927028
100506827	LOC100506827
100506827	LINC02475
100506827	LVCAT1
100506827	
100506834	LOC100506834
100506834	GAS1RR
100506834	LncRNA-Hh
100506834	
100506835	LINC00840
100506837	LOC100506837
100506840	IQCF4
100506840	
100506844	LOC100506844
100506844	
100506851	LOC100506851
100506851	LOC102724109
100506858	LOC100506858
100506860	LOC100506860
100506860	LINC00513
100506866	TTN-AS1
100506869	LOC100506869
100506869	
100506870	LOC100506870
100506870	
100506872	RNF7P1
100506874	LINC00933
100506881	MKLN1-AS2
100506881	MKLN1-AS
100506882	LOC100506882
100506885	LOC100506885
100506885	
100506888	TCEB3CL2
100506888	ELOA3D
100506888	ELOA3L2
100506895	LOC100506895
100506895	LUARIS
100506895	
100506898	MAGOH2
100506898	MAGOH2P
100506899	LOC100506899
100506899	
100506901	LOC100506901
100506901	LOC101928221
100506901	LL0XNC01-250H12.3
100506907	LOC100506907
100506907	CCDC37-AS1
100506907	
100506908	LOC100506908
100506911	LOC100506911
100506915	CHRM3-AS2
100506917	LOC100506917
100506917	
100506922	LOC100506922
100506923	LOC100506923
100506925	HNRNPA1P31
100506929	LOC100506929
100506929	
100506930	LINC00665
100506937	LOC100506937
100506937	
100506938	S100A11P4
100506939	PRKG1-AS1
100506943	LOC100506943
100506944	LOC100506944
100506946	LOC100506946
100506953	FABP7P1
100506955	LOC100506955
100506963	LOC100506963
100506963	ELOA-AS1
100506963	TCEB3-AS1
100506963	
100506974	LOC100506974
100506974	COX10-AS1
100506990	LOC100506990
100506993	LOC100506993
100506993	
100506994	PTPRG-AS1
100506999	LOC100506999
100506999	LINC02318
100506999	
100507002	LOC100507002
100507002	
100507003	LOC100507003
100507003	GFY
100507003	Goofy
100507006	LOC100507006
100507008	LINC00844
100507012	LOC100507012
100507012	BMPR1B-AS1
100507012	
100507027	LINC00948
100507027	M1
100507027	MRLN
100507027	Linc-RAM
100507027	MLN
100507027	MUSER1
100507032	LOC100507032
100507032	TMCC1-AS1
100507033	LOC100507033
100507033	
100507034	PITRM1-AS1
100507040	LINC00427
100507043	LINC00617
100507043	TUNAR
100507043	HI-LNC78
100507043	TUNA
100507044	NBPF5P
100507044	DKFZp434D177-like
100507044	NBPF5
100507044	RP11-242D10.1
100507046	LOC100507046
100507046	HSPE1P3
100507050	TPBGL
100507053	LOC100507053
100507053	LOC101929271
100507053	
100507054	
100507055	LRCOL1
100507056	CCAT1
100507056	CARLo-5
100507056	onco-lncRNA-40
100507057	MFI2-AS1
100507057	MELTF-AS1
100507059	LINC00703
100507062	PSMD6-AS2
100507064	TEX26-AS1
100507064	LINC00447
100507065	LOC100507065
100507065	
100507066	LOC100507066
100507066	CLIP1-AS1
100507066	
100507071	LOC100507071
100507071	
100507073	LOC100507073
100507073	LINC01798
100507073	
100507083	LOC100507083
100507086	DLG1-AS1
100507091	LOC100507091
100507091	PITPNM2-AS1
100507091	
100507096	GIMD1
100507097	ATP5G2P3
100507098	ADAMTS9-AS2
100507099	FRY-AS1
100507101	LOC100507101
100507102	COX20P1
100507102	bA119F7.2
100507102	FAM36B
100507103	LOC100507103
100507103	LOC102724271
100507103	LOC105376145
100507103	
100507113	ZNF638-IT1
100507113	ZNF638
100507114	LINC00445
100507117	ASAP1-IT2
100507118	PRC1-AS1
100507124	HMGN1P25
100507125	ERHP1
100507127	LINC00707
100507131	LOC100507131
100507131	
100507135	SPG20OS
100507135	C13orf43
100507135	SPART-AS1
100507135	SPG20-AS1
100507140	LOC100507140
100507140	LINC01792
100507140	
100507143	LINC00708
100507143	GS1-756B1.2
100507144	LOC100507144
100507144	
100507156	LOC100507156
100507156	
100507157	MTND1P30
100507163	LINC00709
100507165	LOC100507165
100507166	LOC100507166
100507166	
100507170	CT47A12
100507170	CT47
100507170	CT47.12
100507170	CT47A11
100507170	CT47A10
100507170	CT47A9
100507170	CT47A8
100507170	CT47A7
100507170	CT47A5
100507170	CT47A6
100507170	CT47A4
100507170	CT47A3
100507170	CT47A1
100507170	CT47A2
100507171	BOLA3-AS1
100507172	LOC100507172
100507173	LINC01012
100507173	
100507175	LOC100507175
100507175	LINC02408
100507175	
100507178	SLFNL1-AS1
100507191	LOC100507191
100507194	LOC100507194
100507194	LINC02525
100507194	
100507195	LOC100507195
100507195	LOC101927981
100507195	LINC02384
100507195	
100507201	LOC100507201
100507201	LINC01815
100507201	
100507203	SMLR1
100507205	LOC100507205
100507206	LINC00943
100507210	LOC100507210
100507210	LINC02000
100507210	
100507213	USP6NL
100507217	LOC100507217
100507217	LINC01578
100507217	
100507218	RNF157-AS1
100507221	LOC100507221
100507221	
100507231	LOC100507231
100507236	LOC100507236
100507236	
100507240	VWA8-AS1
100507242	
100507244	MAMDC2-AS1
100507246	SNHG16
100507246	ncRAN
100507246	Nbla10727
100507246	Nbla12061
100507250	LOC100507250
100507250	
100507251	CICP6
100507254	LINC01013
100507257	MEG9
100507257	LINC00584
100507258	LOC100507258
100507258	CA13
100507261	LOC100507261
100507261	MIR670HG
100507266	STX18-AS1
100507267	LOC100507267
100507267	LINC01187
100507267	CTB-27N1.1
100507267	KIDR
100507274	LOC100507274
100507274	LINC01210
100507274	
100507277	LOC100507277
100507277	LINC02314
100507277	
100507283	LOC100507283
100507283	
100507290	ZNF865
100507291	LOC100507291
100507291	
100507297	TMEM44-AS1
100507299	SMC5-AS1
100507299	MAMDC2-AS2
100507300	ALKBH3-AS1
100507303	LOC100507303
100507303	SNHG19
100507303	SNORD60HG
100507303	
100507308	LOC101928164
100507308	LOC100507308
100507308	TARID
100507308	EYA4-AS1
100507308	
100507316	LOC100507316
100507316	MINCR
100507316	LINC01604
100507316	
100507321	ERVK13-1
100507331	ZSWIM8-AS1
100507334	LOC100507334
100507334	
100507336	LOC100507336
100507341	SMIM18
100507342	LOC100507342
100507342	HKR1
100507346	LOC100507346
100507347	VIM-AS1
100507351	LOC100507351
100507351	
100507353	LOC100507353
100507353	CACNA1A
100507354	CDC42P5
100507357	LOC100507357
100507357	RPL23AP86
100507361	PCNPP5
100507362	LINC01015
100507373	LOC100507373
100507373	
100507376	LOC100507376
100507376	
100507377	LOC100507377
100507377	
100507379	LOC100507379
100507381	KCNQ5-IT1
100507384	LOC100507384
100507384	
100507387	LOC100507387
100507387	FAM153B
100507388	LOC100507388
100507388	
100507389	LOC100507389
100507389	
100507391	LOC100507391
100507391	LINC01968
100507391	
100507392	FLI1-AS1
